ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Damage Cost,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
6782563,HR197644,3/3/2009 19:00,076XX S CRANDON AVE,890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",1821,FALSE,FALSE,414,4,7,43,6,1192816,1854954,2009,4/3/2009 6:03,41.75696071,-87.56892275,"(41.756960706, -87.568922754)"
3363754,HK410972,6/5/2004 17:27,110XX S AVENUE M,560,ASSAULT,SIMPLE,STREET,4448,TRUE,FALSE,433,4,10,52,08A,1201506,1832221,2004,ERROR,41.69436336,-87.53784602,"(41.694363358, -87.537846019)"
9749727,HX399758,8/23/2014 16:50,101XX S VERNON AVE,810,THEFT,OVER $500,RESIDENCE,4015,FALSE,FALSE,511,5,9,49,6,1181071,1837939,2014,ERROR,41.71054785,-87.61248796,"(41.71054785, -87.612487964)"
3810647,HL177913,2/12/2005 19:10,072XX N SHERIDAN RD,1365,CRIMINAL TRESPASS,TO RESIDENCE,NURSING HOME/RETIREMENT HOME,4948,TRUE,FALSE,2423,24,49,1,26,1166257,1947965,2005,ERROR,42.01279634,-87.66359639,"(42.012796343, -87.66359639)"
2167336,HH418150,6/4/2002 6:00,001XX W SUPERIOR ST,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,3092,FALSE,FALSE,1832,NA,42,8,6,1175214,1905375,2002,4/12/2014 12:43,41.89573134,-87.63192196,"(41.895731339, -87.631921962)"
2336983,HH635814,9/8/2002 20:00,086XX S ELIZABETH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,1484,FALSE,FALSE,613,NA,21,71,14,1169547,1847226,2002,ERROR,41.73628974,-87.65442277,"(41.736289738, -87.654422772)"
2283233,HH562586,8/6/2002 12:00,032XX W FLOURNOY ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,2392,FALSE,TRUE,1134,NA,24,27,26,1154671,1896885,2002,ERROR,41.87287,-87.70759922,"(41.87287, -87.707599224)"
9145362,HW290799,5/25/2013 18:20,066XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,2918,FALSE,FALSE,723,7,6,68,26,1172149,1860963,2013,ERROR,41.77392909,-87.64448699,"(41.773929092, -87.644486986)"
8134619,HT369020,6/27/2011 18:35,094XX S WESTERN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,1575,TRUE,FALSE,2221,22,19,72,18,1162082,1841641,2011,ERROR,41.72112194,-87.68192693,"(41.721121942, -87.68192693)"
1662674,G451886,7/31/2001 8:30,077XX S CALUMET AV,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,4005,FALSE,FALSE,623,NA,NA,NA,5,1179859,1853565,2001,ERROR,41.75345525,-87.61644988,"(41.753455253, -87.616449881)"
5926846,HN721506,11/21/2007 6:00,012XX W 98TH ST,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,3077,FALSE,FALSE,2213,22,21,73,2,1169700,1839736,2007,ERROR,41.71573277,-87.65407876,"(41.715732768, -87.654078763)"
2621303,HJ224035,3/5/2003 10:00,019XX W GREENLEAF AVE,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,1523,FALSE,FALSE,2424,NA,49,1,7,1162189,1946919,2003,ERROR,42.01001245,-87.67859402,"(42.010012453, -87.67859402)"
2334124,HH631588,9/6/2002 21:00,025XX N LINDER AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,3020,FALSE,FALSE,2515,NA,30,19,5,1139329,1916155,2002,ERROR,41.9260423,-87.7634576,"(41.926042297, -87.763457601)"
8519471,HV196442,3/12/2012 21:40,100XX S CRANDON AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,STREET,3149,FALSE,FALSE,431,4,7,51,3,1193441,1839086,2012,11/4/2012 16:56,41.71340224,-87.56714997,"(41.713402235, -87.567149974)"
2508938,HH852379,12/21/2002 2:00,025XX N KEDZIE BLVD,890,THEFT,FROM BUILDING,OTHER,3585,FALSE,FALSE,1414,NA,35,22,6,1154663,1916875,2002,ERROR,41.92772456,-87.70709285,"(41.92772456, -87.707092848)"
4690771,HM291349,4/14/2006 20:50,012XX W 72ND ST,460,BATTERY,SIMPLE,SIDEWALK,1089,FALSE,FALSE,734,7,17,67,08B,1169088,1857072,2006,ERROR,41.76331843,-87.65582035,"(41.763318426, -87.655820347)"
3831802,HL200488,2/24/2005 21:20,124XX S EGGLESTON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,3847,FALSE,FALSE,523,5,34,53,15,1175509,1822487,2005,4/12/2014 12:43,41.66827118,-87.63331682,"(41.668271184, -87.633316824)"
4288666,HL600343,9/9/2005 0:45,033XX W OGDEN AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,POLICE FACILITY/VEH PARKING LOT,4337,FALSE,FALSE,1024,10,24,29,26,1154500,1890985,2005,ERROR,41.85668317,-87.70838474,"(41.856683172, -87.708384737)"
6404121,HP476419,7/26/2008 18:15,068XX S CLAREMONT AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,3421,FALSE,TRUE,832,8,17,66,04A,1161871,1859315,2008,7/8/2008 10:22,41.76962648,-87.68220993,"(41.76962648, -87.682209929)"
7629586,HS432289,7/26/2010 14:00,011XX W 62ND ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,2636,FALSE,TRUE,712,7,16,68,08B,1169767,1863724,2010,ERROR,41.78155763,-87.65313885,"(41.781557634, -87.653138853)"
1504741,G234331,4/24/2001 19:30,027XX N SAWYER AV,2027,NARCOTICS,POSS: CRACK,SIDEWALK,4441,TRUE,FALSE,1412,NA,NA,NA,18,1154131,1917989,2001,ERROR,41.93079211,-87.70901794,"(41.930792109, -87.709017944)"
8748002,HV422718,8/9/2012 12:20,103XX S AVENUE L,915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,3008,FALSE,FALSE,432,4,10,52,7,1201793,1836826,2012,ERROR,41.7069926,-87.5366393,"(41.706992596, -87.536639296)"
3768741,HL139720,1/23/2005 13:30,035XX N ELSTON AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,1452,FALSE,FALSE,1733,17,35,21,6,1154312,1923546,2005,4/12/2014 12:43,41.94603731,-87.70820389,"(41.946037311, -87.708203891)"
4462522,HL759778,11/28/2005 11:36,074XX N GREENVIEW AVE,460,BATTERY,SIMPLE,APARTMENT,3452,FALSE,FALSE,2422,24,49,1,08B,1164955,1949681,2005,ERROR,42.01753293,-87.66833804,"(42.017532926, -87.668338035)"
6045601,HP146797,1/26/2008 15:00,006XX W WAYMAN ST,610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,1006,FALSE,FALSE,1212,12,27,28,5,1171516,1902377,2008,1/2/2008 20:14,41.8875868,-87.64559203,"(41.887586797, -87.645592029)"
5682032,HN490569,7/23/2007 0:01,004XX N DEARBORN ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESTAURANT,3345,FALSE,FALSE,1831,18,42,8,11,1175894,1903544,2007,ERROR,41.8906917,-87.62947967,"(41.890691698, -87.629479667)"
8520242,HV196949,3/14/2012 12:15,015XX W 45TH ST,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,4644,FALSE,FALSE,924,9,3,61,3,1167048,1874840,2012,ERROR,41.81211983,-87.66278945,"(41.812119833, -87.662789453)"
8071070,HT292750,5/12/2011 17:18,006XX E GRAND AVE,860,THEFT,RETAIL THEFT,OTHER,2071,TRUE,FALSE,1834,18,42,8,6,1180772,1904096,2011,ERROR,41.89209521,-87.61154847,"(41.892095212, -87.611548469)"
9957363,HY146143,12/27/2014 21:00,013XX W CHICAGO AVE,810,THEFT,OVER $500,RESIDENCE,904,FALSE,FALSE,1215,12,27,24,6,1167548,1905439,2014,ERROR,41.89607548,-87.66007544,"(41.896075483, -87.660075443)"
10067136,HY256096,5/11/2015 16:00,087XX S BEVERLY AVE,820,THEFT,$500 AND UNDER,STREET,466,FALSE,FALSE,2221,22,21,71,6,1164962,1846395,2015,ERROR,41.73410737,-87.6712441,"(41.734107372, -87.671244102)"
8115927,HT350334,6/16/2011 12:00,058XX N KENMORE AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,2492,FALSE,FALSE,2022,20,48,77,08A,1168225,1939040,2011,ERROR,41.98826352,-87.65661471,"(41.988263519, -87.656614711)"
3295784,HK327947,4/27/2004 12:42,055XX W CHICAGO AVE,860,THEFT,RETAIL THEFT,DRUG STORE,630,TRUE,FALSE,1524,15,37,25,6,1139149,1904830,2004,ERROR,41.89496847,-87.76439506,"(41.894968468, -87.764395055)"
4118774,HL445725,6/26/2005 18:35,076XX S CICERO AVE,560,ASSAULT,SIMPLE,OTHER,3553,TRUE,FALSE,833,8,13,65,08A,1145766,1853738,2005,ERROR,41.75464162,-87.74138516,"(41.75464162, -87.741385158)"
4313295,HL623082,9/19/2005 22:30,078XX S CREGIER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,2726,FALSE,TRUE,414,4,8,43,26,1189530,1853090,2005,ERROR,41.75192521,-87.58102493,"(41.751925214, -87.581024925)"
5275302,HM771318,12/12/2006 14:30,016XX N VINE ST,460,BATTERY,SIMPLE,CHA APARTMENT,3342,FALSE,FALSE,1813,18,43,7,08B,1171741,1910972,2006,4/2/2007 9:14,41.91116702,-87.64451234,"(41.911167023, -87.644512341)"
9571206,HX221842,4/12/2014 21:00,036XX W ARMITAGE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,4457,TRUE,TRUE,2535,25,26,22,08B,1151558,1912999,2014,ERROR,41.91715014,-87.71860469,"(41.91715014, -87.718604687)"
8225563,HT459910,6/2/2011 10:00,034XX N OVERHILL AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,4580,FALSE,TRUE,1631,16,36,17,10,1124187,1921874,2011,ERROR,41.94199864,-87.81897222,"(41.941998641, -87.818972224)"
3698614,HK800968,12/6/2004 7:28,039XX W 55TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,3905,FALSE,FALSE,822,8,23,62,14,1151189,1867799,2004,ERROR,41.79312314,-87.7211444,"(41.793123142, -87.721144397)"
6279492,HP366498,5/31/2008 1:49,024XX E 77TH ST,560,ASSAULT,SIMPLE,STREET,3375,FALSE,FALSE,421,4,7,43,08A,1193751,1854422,2008,10/6/2008 17:19,41.75547801,-87.5655136,"(41.755478007, -87.565513603)"
3809022,HL179005,2/12/2005 23:00,079XX S SACRAMENTO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,4081,FALSE,FALSE,835,8,18,70,14,1157711,1852042,2005,ERROR,41.74975366,-87.69765575,"(41.749753656, -87.69765575)"
2448823,HH773171,11/11/2002 16:55,024XX W 46TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,4003,FALSE,FALSE,914,NA,12,58,08B,1160595,1874059,2002,ERROR,41.8101124,-87.68648058,"(41.810112404, -87.686480579)"
8784290,HV458206,9/2/2012 15:00,010XX W BRYN MAWR AVE,820,THEFT,$500 AND UNDER,SIDEWALK,324,FALSE,FALSE,2022,20,48,77,6,1168220,1937410,2012,3/9/2012 10:10,41.98379087,-87.65668047,"(41.98379087, -87.656680467)"
5066596,HM672873,10/21/2006 1:10,063XX S ELIZABETH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,1796,FALSE,TRUE,724,7,16,67,08B,1169122,1862553,2006,4/11/2006 5:54,41.77835825,-87.65553741,"(41.778358245, -87.655537413)"
9049125,HW191204,3/13/2013 19:00,031XX N SHEFFIELD AVE,820,THEFT,$500 AND UNDER,STREET,247,FALSE,FALSE,1933,19,44,6,6,1169094,1921197,2013,ERROR,41.93928287,-87.65393884,"(41.939282865, -87.65393884)"
7764239,HS572350,10/19/2010 16:30,048XX N SPAULDING AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,3988,TRUE,FALSE,1713,17,39,14,18,1153546,1931968,2010,ERROR,41.96916313,-87.71079458,"(41.969163134, -87.710794575)"
2410766,HH726508,10/19/2002 20:00,041XX W GRANVILLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,3555,FALSE,FALSE,1711,NA,39,12,14,1147823,1940905,2002,ERROR,41.99379903,-87.73160732,"(41.993799031, -87.731607315)"
6473955,HP548589,9/2/2008 10:38,002XX S LAVERGNE AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,4717,TRUE,FALSE,1533,15,28,25,18,1143332,1898687,2008,4/9/2008 10:02,41.8780342,-87.7491854,"(41.878034197, -87.749185395)"
3811299,HL180923,2/14/2005 14:30,001XX W CERMAK RD,890,THEFT,FROM BUILDING,RESTAURANT,4526,FALSE,FALSE,2111,9,25,34,6,1175413,1889712,2005,ERROR,41.85274663,-87.63166136,"(41.852746625, -87.631661358)"
8254428,HT488217,9/9/2011 8:20,012XX S KILDARE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1355,TRUE,TRUE,1011,10,24,29,08B,1147879,1893831,2011,10/9/2011 8:30,41.86462262,-87.7326145,"(41.864622619, -87.732614499)"
3052579,HJ766530,11/18/2003 11:15,010XX W NORTH AVE,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SMALL RETAIL STORE,1967,FALSE,FALSE,1811,18,32,7,3,1169395,1910873,2003,ERROR,41.91094674,-87.65313358,"(41.910946738, -87.653133577)"
2802395,HJ456446,6/26/2003 17:00,014XX N MAPLEWOOD AVE,810,THEFT,OVER $500,STREET,3051,FALSE,FALSE,1423,14,26,24,6,1159110,1909223,2003,4/12/2014 12:43,41.90663661,-87.69096243,"(41.906636608, -87.690962425)"
8467589,HV143840,2/3/2012 12:45,064XX S ST LAWRENCE AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE-GARAGE,2128,FALSE,FALSE,312,3,20,42,26,1181306,1862283,2012,5/2/2012 7:39,41.77734513,-87.61087887,"(41.777345128, -87.610878867)"
8672044,HV346931,6/22/2012 2:30,002XX N ASHLAND AVE,820,THEFT,$500 AND UNDER,STREET,66,FALSE,FALSE,1333,12,27,28,6,1165729,1901839,2012,ERROR,41.88623579,-87.66685894,"(41.88623579, -87.666858935)"
2087824,HH307538,4/14/2002 17:00,112XX S CORLISS AV,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),121,FALSE,FALSE,531,NA,NA,NA,6,1184357,1830749,2002,4/12/2014 12:43,41.69074146,-87.60067812,"(41.690741459, -87.60067812)"
8209337,HT443374,8/11/2011 18:35,079XX S HALSTED ST,031A,ROBBERY,ARMED: HANDGUN,ATM (AUTOMATIC TELLER MACHINE),1050,FALSE,FALSE,621,6,17,71,3,1172299,1852411,2011,ERROR,41.75045805,-87.64418827,"(41.750458051, -87.644188274)"
8256672,HT490030,9/10/2011 1:45,116XX S DOTY AVE W,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),2252,FALSE,FALSE,532,5,9,54,08B,1183932,1827765,2011,11/9/2011 6:14,41.68256287,-87.60232676,"(41.68256287, -87.602326758)"
5916746,HN714104,11/18/2007 2:00,026XX W CORTLAND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,644,FALSE,FALSE,1421,14,1,22,14,1158683,1912488,2007,ERROR,41.91560479,-87.69244135,"(41.91560479, -87.692441353)"
8191615,HT405749,7/19/2011 18:00,009XX W WINONA ST,2032,NARCOTICS,MANU/DELIVER: METHAMPHETAMINES,RESIDENCE,2116,TRUE,FALSE,2024,20,48,3,18,1169251,1934368,2011,1/8/2011 11:42,41.97542114,-87.65297751,"(41.975421135, -87.652977507)"
2973180,HJ659852,9/28/2003 22:39,097XX S HARVARD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,3610,FALSE,TRUE,511,5,21,49,08B,1175644,1839981,2003,ERROR,41.71627434,-87.63230169,"(41.716274337, -87.632301694)"
2653149,HJ262801,3/26/2003 22:50,083XX S ELLIS AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,721,FALSE,FALSE,632,NA,8,44,5,1184303,1849697,2003,ERROR,41.74273829,-87.60028519,"(41.742738291, -87.600285187)"
2813880,HJ468442,7/2/2003 17:55,103XX S CHARLES ST,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,OTHER,1416,FALSE,FALSE,2212,22,19,72,7,1168443,1836435,2003,ERROR,41.70670143,-87.65877723,"(41.70670143, -87.658777228)"
6853270,HR212470,3/12/2009 20:24,014XX W 63RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,3705,TRUE,FALSE,725,7,16,67,18,1167591,1862923,2009,ERROR,41.77940655,-87.66113954,"(41.779406548, -87.661139539)"
4345470,HL643338,9/29/2005 12:30,054XX S WENTWORTH AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,3555,TRUE,FALSE,232,2,3,37,6,1175924,1869100,2005,ERROR,41.79617406,-87.6304048,"(41.796174063, -87.6304048)"
3145808,HK138334,1/20/2004 14:45,001XX W 104TH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,1034,FALSE,TRUE,512,5,34,49,20,1177238,1836035,2004,ERROR,41.70541021,-87.62658229,"(41.705410205, -87.626582292)"
2564500,HJ117629,1/10/2003 6:30,046XX S SACRAMENTO AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,4870,TRUE,FALSE,912,NA,14,58,16,1157201,1873342,2003,ERROR,41.80821429,-87.69894881,"(41.808214288, -87.698948812)"
2168460,HH416094,5/31/2002 17:00,063XX S ROCKWELL ST,460,BATTERY,SIMPLE,STREET,1695,FALSE,FALSE,825,NA,15,66,08B,1160083,1862752,2002,ERROR,41.77909506,-87.68866954,"(41.779095055, -87.688669541)"
3960086,HL326851,4/30/2005 8:50,017XX W HOWARD ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,1739,FALSE,FALSE,2422,24,49,1,6,1163125,1950306,2005,ERROR,42.01928675,-87.67505433,"(42.019286753, -87.675054325)"
7233563,HR577284,10/3/2009 4:35,047XX S KILPATRICK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,2783,FALSE,FALSE,815,8,23,56,14,1145784,1872768,2009,ERROR,41.80686277,-87.74083866,"(41.80686277, -87.740838663)"
5041658,HM636747,10/2/2006 22:15,015XX N CALIFORNIA AVE,560,ASSAULT,SIMPLE,STREET,4574,FALSE,TRUE,1423,14,26,24,08A,1157485,1910358,2006,ERROR,41.90978438,-87.69690078,"(41.90978438, -87.696900782)"
1848119,G681456,11/12/2001 15:00,045XX S DAMEN AV,820,THEFT,$500 AND UNDER,DEPARTMENT STORE,255,TRUE,FALSE,914,NA,NA,NA,6,1163704,1874123,2001,4/12/2014 12:43,41.81022325,-87.67507535,"(41.810223247, -87.675075348)"
3152831,HK148739,1/26/2004 19:00,008XX W 52ND ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,4518,FALSE,FALSE,934,9,3,61,7,1171851,1870417,2004,ERROR,41.79987848,-87.64530206,"(41.799878475, -87.64530206)"
3800712,HL168190,2/6/2005 18:00,026XX W 74TH ST,460,BATTERY,SIMPLE,STREET,4990,FALSE,FALSE,835,8,18,66,08B,1159986,1855543,2005,ERROR,41.75931451,-87.68922308,"(41.759314508, -87.689223078)"
4838698,HM450854,7/2/2006 20:22,066XX S DAMEN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,3325,FALSE,TRUE,726,7,15,67,08B,1164211,1860657,2006,8/7/2006 4:09,41.77326018,-87.67359476,"(41.773260178, -87.673594762)"
4567800,HM152622,1/30/2006 1:05,062XX S PULASKI RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,2362,TRUE,TRUE,823,8,13,65,08B,1150823,1862618,2006,4/2/2006 3:37,41.77891282,-87.72262144,"(41.778912821, -87.72262144)"
